region,scoreNN1b,scoreNN2b,nMDT,nRPC,nTGC,nBOL,clusE,rms_clustime,mindR,isolation,MET_dphi
endcap,0.5954,0.7144,36,27,6,4,9.681,1.333,0.384,0.201,-2.257
endcap,0.6045,0.665,44,18,3,4,9.153,1.593,0.211,0.248,-0.74
endcap,0.8773,0.696,30,22,5,5,3.354,0.383,0.281,0.063,3.04
endcap,0.5129,0.3892,45,20,6,3,12.684,1.852,0.191,0.25,2.156
endcap,0.7969,0.6852,36,14,3,1,2.329,1.376,0.323,0.121,2.989
endcap,0.6283,0.7221,43,10,6,0,8.837,1.962,0.152,0.126,-1.299
endcap,0.77,0.9345,49,16,4,4,2.498,1.582,0.319,0.151,1.398
endcap,0.6877,0.7587,39,18,6,2,8.191,1.535,0.327,0.311,1.311
endcap,0.7114,0.7324,34,19,3,0,5.474,1.116,0.174,0.201,-2.425
endcap,0.8079,0.859,31,13,6,4,10.26,1.018,0.439,0.246,-2.139
endcap,0.4506,0.7557,43,18,6,5,12.197,2.32,0.215,0.211,-1.501
endcap,0.8702,0.9065,34,17,0,4,7.142,2.114,0.349,0.127,1.69
endcap,0.801,0.7018,42,17,2,3,5.365,1.123,0.262,0.272,-0.661
endcap,0.6499,0.7318,40,24,11,6,2.73,1.857,0.332,0.308,-2.021
endcap,0.8336,0.7999,43,14,5,5,2.68,1.76,0.284,0.234,-2.19
endcap,0.8537,0.9183,34,10,3,6,4.698,1.032,0.225,0.101,0.236
endcap,0.3897,0.4018,46,17,5,3,2.861,2.252,0.342,0.143,2.772
endcap,0.9883,0.6395,25,23,8,2,13.324,0.381,0.321,0.268,1.977
endcap,0.5786,0.4603,36,21,5,1,5.34,0.597,0.383,0.257,-0.875
endcap,0.4358,0.3598,44,16,4,3,8.477,1.198,0.27,0.299,1.577
endcap,0.7985,0.719,46,23,5,8,0.808,1.115,0.386,0.127,0.397
endcap,0.5641,0.4944,52,20,3,5,8.158,1.237,0.408,0.166,-0.739
endcap,0.4151,0.5244,37,23,7,6,0.932,0.215,0.158,0.183,3.025
endcap,0.8334,1.0,37,23,2,4,2.865,0.855,0.403,0.282,1.165
endcap,0.6922,0.7027,47,17,11,6,2.83,2.028,0.442,0.255,3.031
endcap,0.5584,0.6031,45,20,2,8,8.692,0.828,0.149,0.095,-1.509
endcap,0.7131,0.7421,41,20,3,2,9.207,1.15,0.347,0.066,-0.52
endcap,0.5366,0.6224,47,22,7,5,2.051,1.769,0.389,0.275,0.473
endcap,0.6698,0.8021,35,18,10,6,8.487,1.321,0.476,0.366,-1.149
endcap,1.0,0.705,27,18,4,6,5.322,1.036,0.261,0.173,2.417
endcap,0.4997,0.6107,43,20,6,6,2.197,1.46,0.356,0.179,-1.964
endcap,0.8329,1.0,32,15,2,3,8.277,2.102,0.03,0.011,-0.257
endcap,0.4736,0.6386,34,22,5,2,2.081,0.604,0.377,0.114,-2.185
endcap,0.5487,0.4797,37,20,9,7,4.502,1.86,0.242,0.29,-2.585
endcap,0.7971,0.9697,40,16,6,2,8.748,1.715,0.167,0.219,2.605
endcap,0.7934,0.8689,34,25,6,6,4.707,1.748,0.324,0.252,-0.104
endcap,0.6114,0.377,39,23,2,5,3.582,0.241,0.265,0.209,2.558
endcap,0.8629,0.952,45,18,1,0,5.738,1.905,0.293,0.078,-2.533
endcap,0.7081,0.8827,34,22,3,1,7.585,1.295,0.31,0.29,-0.51
endcap,0.6247,0.8273,37,18,3,3,3.872,0.392,0.416,0.182,-0.879
endcap,0.2612,0.2977,35,33,5,5,3.998,2.959,0.353,0.172,-0.099
endcap,0.6431,0.7091,36,10,7,2,12.027,0.775,0.347,0.035,-1.46
endcap,0.5475,0.394,43,13,8,7,7.03,1.14,0.319,0.09,-1.651
endcap,0.7479,0.6396,48,17,7,2,8.412,1.601,0.315,0.125,2.741
endcap,0.7277,0.5391,39,18,3,2,4.258,0.718,0.151,0.249,-2.25
endcap,0.7548,0.7237,36,16,4,6,5.913,2.097,0.266,0.209,-0.137
endcap,0.7408,0.5491,34,17,5,3,9.673,1.481,0.344,0.235,2.961
endcap,0.991,0.9418,42,20,6,5,5.469,1.07,0.418,0.185,0.31
endcap,0.8381,0.9335,30,21,3,5,15.059,0.455,0.368,0.202,-3.075
endcap,0.6549,0.6475,36,22,9,3,2.598,1.025,0.139,0.035,-0.988
endcap,0.6723,0.7455,48,15,5,9,4.884,1.357,0.307,0.136,-1.317
endcap,0.5997,0.8648,39,13,7,4,8.99,1.292,0.239,0.29,-2.726
endcap,0.6527,0.4706,29,16,6,5,6.197,1.608,0.337,0.311,3.061
endcap,0.8817,0.7305,36,15,3,6,7.297,1.785,0.322,0.248,-2.844
endcap,0.7512,0.6974,32,24,10,5,3.916,2.075,0.181,0.373,-2.593
endcap,0.6842,0.5006,33,26,8,3,3.522,1.999,0.271,0.191,-2.012
endcap,0.4724,0.4107,37,27,2,6,0.863,1.798,0.262,0.182,1.265
endcap,0.8867,0.8399,36,25,5,5,4.964,1.433,0.419,0.229,0.053
endcap,0.3191,0.3535,36,22,4,4,2.556,1.841,0.347,0.175,1.309
endcap,0.8709,0.6328,35,23,2,4,4.811,1.623,0.172,0.027,1.912
endcap,0.7956,0.7966,48,18,3,4,2.927,2.19,0.256,0.298,-1.29
endcap,0.7538,0.8746,41,24,7,1,12.129,2.286,0.243,0.274,0.886
endcap,0.9336,0.9898,46,17,6,3,3.45,1.667,0.332,0.248,-1.962
endcap,0.8357,0.8043,42,21,4,6,1.866,0.729,0.14,0.227,2.594
endcap,0.5659,0.5953,37,16,5,4,7.093,1.324,0.13,0.254,-1.213
endcap,0.803,0.6388,52,23,11,4,7.42,2.517,0.321,0.275,1.925
endcap,0.6018,0.3784,36,17,7,4,3.933,1.995,0.128,0.153,-2.825
endcap,0.8312,0.6265,34,20,10,2,2.129,1.055,0.333,0.217,0.453
endcap,0.7611,0.9692,24,11,3,4,9.989,1.388,0.201,0.109,1.338
endcap,0.9087,0.7255,45,14,10,4,1.889,2.104,0.311,0.187,2.199
endcap,0.7826,0.8231,42,28,7,5,3.944,1.252,0.449,0.264,1.53
endcap,1.0,1.0,43,23,6,3,16.248,2.134,0.245,0.257,-1.913
endcap,0.7934,0.6906,30,16,3,6,8.756,2.091,0.316,0.132,-0.252
endcap,0.5884,0.4361,37,19,6,3,6.847,2.303,0.243,0.161,-1.403
endcap,0.4471,0.4085,44,21,7,6,5.09,1.373,0.274,0.325,-1.844
endcap,0.7926,0.8474,47,12,6,4,9.825,1.727,0.333,0.236,2.367
endcap,0.7768,0.7579,44,17,6,7,3.773,0.574,0.264,0.158,0.994
endcap,0.7217,0.6334,48,15,4,4,5.477,2.15,0.313,0.207,2.441
endcap,0.8973,0.6719,47,21,7,6,7.183,1.188,0.389,0.194,0.081
endcap,0.7932,0.7772,37,21,10,7,3.189,1.007,0.46,0.158,2.885
endcap,0.5427,0.5534,32,20,4,6,1.773,2.831,0.338,0.278,-0.439
endcap,0.746,0.7474,38,18,4,6,8.293,1.826,0.326,0.224,0.746
endcap,0.4202,0.5667,43,18,6,2,1.522,2.316,0.213,0.131,1.726
endcap,0.2361,0.3216,45,19,9,1,4.575,1.056,0.223,0.136,1.456
endcap,0.6574,0.5178,46,14,1,3,1.795,1.495,0.283,0.14,0.814
endcap,0.7704,0.6791,41,20,8,7,4.983,0.981,0.304,0.353,1.314
endcap,0.5137,0.4995,39,17,3,2,8.99,1.86,0.238,0.196,3.063
endcap,0.8961,0.9816,46,17,8,3,2.475,1.428,0.321,0.102,0.577
endcap,0.5209,0.5093,51,24,5,4,5.554,1.713,0.353,0.225,-0.696
endcap,0.7267,0.708,39,15,4,3,7.454,1.13,0.433,0.263,2.901
endcap,1.0,0.8836,41,20,4,5,11.104,0.201,0.225,0.269,-0.143
endcap,0.9366,0.9909,36,21,4,3,4.189,2.675,0.239,0.198,-0.794
endcap,0.7223,0.8206,42,15,2,4,3.289,2.262,0.186,0.216,-2.799
endcap,0.5754,0.6966,49,25,8,2,2.184,1.61,0.435,0.224,-0.59
endcap,0.5622,0.5932,42,16,5,7,6.496,1.713,0.23,0.262,2.649
endcap,0.524,0.6683,34,18,8,5,10.135,1.739,0.265,0.049,-1.67
endcap,0.7191,0.9892,35,18,7,4,1.452,1.928,0.482,0.267,-1.206
endcap,0.86,0.5484,37,18,4,3,8.527,0.366,0.295,0.223,1.25
endcap,0.8416,0.8435,39,13,9,8,5.949,1.244,0.393,0.252,3.077
endcap,0.747,0.8273,35,21,6,6,8.813,1.261,0.213,0.056,0.179
endcap,0.9406,0.8792,49,20,6,3,5.888,1.388,0.32,0.319,1.684
endcap,0.7225,0.8392,46,15,9,4,1.888,2.2,0.317,0.289,3.123
endcap,0.8249,0.7919,41,14,5,6,3.676,1.352,0.258,0.111,-1.231
endcap,0.4955,0.3166,28,21,9,1,3.146,1.696,0.383,0.183,-2.113
endcap,0.6886,0.9279,33,25,7,4,4.456,1.384,0.281,0.301,1.213
endcap,0.4384,0.5482,41,25,6,2,7.185,1.807,0.332,0.226,-2.849
endcap,0.5828,0.5595,36,22,6,5,3.617,2.002,0.437,0.131,-2.413
endcap,0.9764,1.0,41,19,9,5,4.042,1.642,0.179,0.22,2.906
endcap,0.5674,0.6606,35,20,4,5,1.814,0.895,0.42,0.232,1.555
endcap,0.8839,0.778,34,16,6,3,3.821,1.132,0.146,0.25,-2.158
endcap,0.7282,0.7316,33,17,6,1,3.468,1.403,0.396,0.143,1.444
endcap,0.481,0.3078,34,20,4,5,2.59,2.358,0.333,0.196,-0.277
endcap,0.7911,0.7349,31,20,11,4,3.864,1.003,0.472,0.066,0.767
endcap,0.8722,0.8703,34,19,3,0,2.341,1.391,0.286,0.179,2.5
endcap,0.701,0.4648,37,19,7,4,5.567,1.153,0.258,0.253,-1.703
endcap,0.598,0.423,26,19,6,3,7.67,1.34,0.336,0.314,2.348
endcap,0.9301,1.0,47,21,5,11,5.479,1.692,0.253,0.165,2.175
endcap,0.4951,0.563,32,25,4,1,3.484,0.755,0.146,0.232,2.551
endcap,0.4836,0.3179,35,18,8,3,5.253,1.607,0.346,0.171,1.161
endcap,0.5602,0.7457,30,14,5,5,14.35,1.454,0.376,0.107,1.598
endcap,0.6611,0.4502,39,13,9,0,14.104,1.846,0.345,0.149,2.359
endcap,0.7444,0.8528,35,17,3,3,11.913,2.676,0.319,0.201,-2.809
endcap,1.0,0.9323,36,22,4,5,7.983,1.859,0.276,0.132,1.522
endcap,0.6236,0.7072,32,16,7,6,1.475,1.99,0.354,0.154,1.432
endcap,1.0,0.8848,34,13,11,2,4.62,0.849,0.42,0.203,0.673
endcap,1.0,0.9683,41,25,6,4,3.095,1.152,0.252,0.092,2.377
endcap,0.9107,0.9039,37,17,4,4,3.702,1.854,0.358,0.279,-1.529
endcap,0.9395,1.0,35,29,7,4,8.959,2.808,0.194,0.199,1.359
endcap,1.0,0.708,38,25,6,2,7.653,0.798,0.271,0.176,-1.824
endcap,0.8266,0.8089,37,17,7,7,6.456,1.895,0.172,0.202,0.263
endcap,0.52,0.5402,33,16,5,7,3.352,1.556,0.418,0.12,-2.299
endcap,0.9174,0.9268,42,23,8,5,18.786,1.932,0.215,0.245,0.375
endcap,0.4923,0.6164,33,14,0,2,3.966,2.03,0.422,0.261,2.368
endcap,0.773,1.0,33,15,9,1,4.048,2.7,0.314,0.276,-0.102
endcap,0.6296,0.3085,37,20,3,6,8.341,1.107,0.173,0.146,2.661
endcap,0.9323,0.6334,33,24,8,5,15.336,1.34,0.238,0.134,2.558
endcap,0.8499,0.7283,44,24,12,3,7.494,1.89,0.361,0.059,-1.02
endcap,0.876,0.9111,45,26,8,2,2.205,1.316,0.484,0.205,-0.569
endcap,0.6024,0.5278,48,13,3,2,0.59,2.032,0.364,0.169,-2.766
endcap,0.6355,0.7805,36,18,6,2,5.186,1.902,0.289,0.312,0.396
endcap,0.7463,0.8594,43,16,6,3,6.585,2.081,0.324,0.151,-3.113
endcap,0.8953,0.7903,39,17,12,4,11.768,2.199,0.285,0.166,1.907
endcap,0.7657,0.7651,46,18,4,3,7.312,0.745,0.445,0.175,1.704
endcap,0.6001,0.5096,42,20,4,3,9.837,0.933,0.353,0.227,-0.866
endcap,0.5408,0.5971,47,21,4,7,0.545,0.081,0.378,0.063,-0.498
endcap,0.3398,0.3107,34,21,7,3,3.089,0.832,0.321,0.221,-0.033
endcap,0.8365,0.8266,38,23,5,1,3.451,1.352,0.243,0.355,-2.247
endcap,0.6779,0.9043,31,25,11,3,3.214,2.348,0.518,0.143,3.037
endcap,0.8057,0.8978,33,24,8,6,5.75,1.178,0.387,0.186,-1.759
endcap,0.4013,0.3202,39,23,4,6,4.689,1.266,0.321,0.158,0.028
endcap,0.3626,0.7241,29,20,6,5,4.066,0.773,0.385,0.178,2.784
endcap,0.7206,0.7646,39,31,4,6,7.587,1.43,0.169,0.28,-2.83
endcap,0.8146,0.8556,40,23,6,6,3.749,2.094,0.263,0.231,0.229
endcap,0.897,1.0,38,27,7,6,4.432,1.645,0.349,0.315,-2.914
endcap,0.6682,0.7578,31,20,2,8,1.371,2.208,0.427,0.27,-0.517
endcap,0.7581,0.8306,43,14,4,5,4.923,2.026,0.273,0.2,0.781
endcap,0.8058,0.9167,34,21,9,6,12.104,1.501,0.335,0.112,-2.795
endcap,1.0,0.8324,31,25,5,3,7.368,1.704,0.358,0.053,-3.111
endcap,0.995,0.9002,41,24,8,4,7.429,2.198,0.425,0.062,-0.721
endcap,0.7997,0.8008,36,19,4,3,3.673,2.587,0.239,0.114,2.211
endcap,0.9591,0.8981,39,12,5,7,5.288,2.393,0.288,0.158,-0.77
endcap,0.8949,0.9732,40,10,3,4,2.506,1.764,0.29,0.18,0.038
endcap,0.8513,0.6167,38,15,8,4,5.202,0.992,0.251,0.243,2.361
endcap,0.8973,0.9832,38,9,3,3,2.323,1.538,0.403,0.085,1.913
endcap,0.8538,0.7225,47,22,3,5,6.952,1.712,0.16,0.264,1.691
endcap,0.8555,0.8103,42,18,7,4,2.875,1.817,0.288,0.144,-0.419
endcap,0.9369,0.6289,43,17,4,3,4.944,1.255,0.306,0.228,2.53
endcap,0.5417,0.7692,45,17,5,5,9.05,1.307,0.236,0.008,-0.122
endcap,0.6622,0.6007,38,18,4,5,8.079,1.137,0.303,0.135,-2.322
endcap,0.6217,0.5228,29,16,7,2,5.157,1.875,0.174,0.082,1.893
endcap,0.6272,0.601,50,19,7,0,4.704,2.044,0.127,0.233,-0.314
endcap,0.5856,0.7352,48,18,10,5,2.258,2.421,0.356,0.035,-1.332
endcap,0.759,0.8073,44,16,7,6,7.241,2.209,0.247,0.207,-0.765
endcap,0.6507,0.7753,55,20,4,1,5.869,0.04,0.065,0.149,-1.373
endcap,0.5753,0.7184,42,17,3,5,9.163,1.061,0.131,0.213,-2.557
endcap,0.6513,0.6303,43,13,5,9,4.165,3.051,0.316,0.184,-1.2
endcap,0.4622,0.4235,51,16,4,6,5.285,2.028,0.342,0.119,-0.679
endcap,0.7681,0.7588,32,24,3,2,4.94,1.229,0.335,0.357,1.548
endcap,0.7428,0.6387,34,20,8,6,6.708,1.659,0.158,0.15,-2.212
endcap,0.9155,0.6691,46,18,7,7,7.052,1.948,0.323,0.099,2.52
endcap,0.8332,0.7205,33,15,10,5,6.305,1.484,0.541,0.274,0.452
endcap,0.674,0.9012,48,17,7,4,1.78,0.879,0.348,0.163,1.344
endcap,0.7509,0.8713,44,20,3,1,5.789,2.079,0.289,0.18,-2.521
endcap,0.4951,0.4244,46,18,5,1,6.103,0.944,0.306,0.371,-0.578
endcap,0.7403,0.5735,34,19,6,1,1.947,1.176,0.404,0.102,-1.15
endcap,0.791,0.5409,38,20,3,4,4.009,1.628,0.382,0.108,-0.274
endcap,0.7333,0.9538,46,18,7,3,5.682,0.826,0.198,0.218,-2.292
endcap,0.6263,0.6029,38,20,7,2,3.809,1.466,0.146,0.288,-2.866
endcap,0.9744,0.8223,36,23,9,5,7.827,1.846,0.366,0.166,0.813
endcap,0.6748,0.6742,38,26,8,4,4.711,1.382,0.473,0.172,1.97
endcap,0.8728,0.696,43,28,5,3,6.626,1.663,0.246,0.178,0.673
endcap,0.5961,0.6037,37,20,6,3,11.581,1.939,0.163,0.109,-1.927
endcap,0.4795,0.291,45,16,4,1,8.305,2.88,0.456,0.384,-2.909
endcap,0.7644,0.8186,45,16,5,9,5.355,1.362,0.161,0.125,1.444
endcap,0.6141,0.633,41,23,4,2,4.458,1.098,0.339,0.299,0.992
endcap,0.5457,0.7207,35,20,4,10,2.07,1.771,0.24,0.146,-2.051
endcap,0.8167,0.8683,34,14,6,3,6.893,2.404,0.157,0.224,-3.136
endcap,0.8153,0.8005,29,18,8,3,3.139,1.063,0.071,0.244,2.611
endcap,0.9782,0.8815,47,17,6,5,7.381,1.477,0.254,0.185,-1.616
endcap,0.7379,0.6316,38,25,5,4,2.586,2.552,0.177,0.361,1.599
endcap,1.0,0.8996,44,20,7,4,4.56,1.822,0.18,0.056,1.034
endcap,0.7343,1.0,32,21,6,5,10.901,1.494,0.136,0.292,-1.056
endcap,0.6438,0.5769,41,26,7,5,1.629,1.892,0.232,0.399,2.02
endcap,0.7059,0.7488,37,22,8,3,2.664,2.418,0.335,0.142,0.58
endcap,0.8872,0.8728,36,19,7,6,5.304,1.011,0.445,0.168,-2.308
endcap,0.8418,0.897,41,19,2,4,6.445,1.054,0.263,0.392,-2.24
endcap,0.7095,0.5697,37,23,4,6,4.735,2.409,0.101,0.273,2.576
endcap,0.5178,0.4906,37,19,11,2,9.719,1.004,0.247,0.118,0.125
endcap,0.7211,0.6233,42,30,5,4,7.918,2.018,0.365,0.307,1.139
endcap,0.6325,0.7517,40,25,8,6,2.858,1.215,0.36,0.299,1.271
endcap,0.7204,0.7022,36,20,8,3,5.54,1.526,0.312,0.053,2.188
endcap,0.9399,0.7828,26,17,5,4,2.425,0.998,0.321,0.17,1.155
endcap,0.8699,0.8694,26,16,4,7,12.0,1.325,0.254,0.228,-1.482
endcap,0.7556,0.7917,29,15,7,6,9.541,1.848,0.333,0.222,-0.546
endcap,0.8756,0.7941,37,19,5,5,2.327,1.171,0.447,0.204,-2.208
endcap,0.7994,0.6505,32,23,6,1,2.692,1.233,0.573,0.295,-1.638
endcap,0.6136,0.8398,44,18,3,4,3.454,1.193,0.205,0.285,-2.442
endcap,0.8515,0.8999,53,17,7,6,1.517,1.328,0.259,0.162,1.807
endcap,0.9112,1.0,40,21,4,9,3.171,1.511,0.235,0.247,-0.261
endcap,0.6694,0.6806,41,12,6,5,9.529,1.15,0.208,0.092,0.246
endcap,0.5585,0.2395,42,16,2,3,2.948,1.493,0.457,0.24,-2.627
endcap,0.9182,0.9277,44,19,7,3,5.399,1.374,0.197,0.152,1.996
endcap,0.7894,0.9109,34,18,8,5,4.087,0.97,0.247,0.156,-2.288
endcap,0.5639,0.5795,42,20,6,5,4.01,1.326,0.223,0.246,0.457
endcap,0.8521,0.6059,27,20,8,5,5.68,1.908,0.332,0.33,0.375
endcap,0.5704,0.4823,44,14,8,2,2.81,0.949,0.323,0.193,1.911
endcap,0.7499,1.0,39,26,5,6,5.603,1.11,0.2,0.016,-0.548
endcap,0.672,0.6569,47,23,4,1,9.119,0.622,0.313,0.247,-2.652
endcap,0.7312,0.8642,26,17,2,4,4.375,2.062,0.312,0.218,1.784
endcap,0.8936,0.8188,43,17,12,4,13.822,2.461,0.357,0.16,1.683
endcap,0.6217,0.4558,42,16,6,1,5.046,1.243,0.309,0.169,1.273
endcap,0.6854,0.7556,41,19,8,0,2.567,2.016,0.271,0.141,2.012
endcap,0.5015,0.5991,31,9,1,3,3.746,1.884,0.254,0.178,2.013
endcap,0.8151,0.7845,40,22,6,4,6.252,1.63,0.212,0.111,-0.006
endcap,0.843,0.7876,46,18,8,6,3.545,1.299,0.331,0.221,1.713
endcap,0.4473,0.5874,34,14,8,3,1.294,1.099,0.164,0.223,-0.794
endcap,0.8482,0.8581,27,22,3,4,3.759,1.653,0.298,0.076,-2.712
endcap,0.7536,0.6673,34,19,7,5,4.455,1.848,0.391,0.333,0.737
endcap,0.8157,0.7396,37,15,6,4,8.118,2.43,0.261,0.214,-1.87
endcap,0.9359,1.0,46,23,6,4,4.847,1.155,0.429,0.265,-2.79
endcap,1.0,0.887,49,22,6,3,3.245,1.136,0.255,0.136,0.227
endcap,0.8177,1.0,39,22,5,3,8.975,1.709,0.416,0.272,-1.204
endcap,0.652,0.6873,46,19,3,4,4.439,2.103,0.319,0.156,0.026
endcap,0.5381,0.624,39,16,1,0,2.45,1.567,0.209,0.237,-1.054
endcap,1.0,0.8031,35,29,10,3,8.021,1.484,0.349,0.202,1.296
endcap,0.3161,0.36,36,19,9,3,1.452,0.636,0.383,0.13,-2.772
endcap,0.7219,0.8519,37,16,4,3,2.74,1.067,0.264,0.288,2.496
endcap,0.4375,0.6025,23,13,7,6,7.513,1.326,0.564,0.089,-2.572
endcap,0.6383,0.7296,42,23,6,5,5.125,2.204,0.358,0.264,-2.032
endcap,0.485,0.6345,26,25,4,8,5.978,1.867,0.236,0.138,3.003
endcap,0.7542,0.7551,33,17,4,4,12.224,1.842,0.101,0.05,-0.148
endcap,0.9318,0.885,36,19,6,7,11.225,3.08,0.321,0.297,-1.87
endcap,0.8284,0.7311,40,28,6,4,4.343,2.648,0.244,0.155,2.491
endcap,0.7294,0.7364,33,15,6,8,5.208,1.593,0.259,0.137,3.025
endcap,0.4427,0.4946,45,17,7,5,7.415,1.498,0.254,0.16,0.497
endcap,0.8872,0.7591,45,23,5,7,3.176,1.247,0.373,0.145,0.441
endcap,0.4511,0.4684,25,16,7,1,6.279,0.62,0.36,0.332,0.65
endcap,0.6036,0.5487,34,17,7,7,5.525,0.835,0.344,0.243,-2.226
endcap,1.0,0.7774,27,15,5,4,4.709,1.744,0.234,0.185,0.971
endcap,0.1955,0.3545,40,24,3,4,9.539,0.879,0.391,0.06,-1.914
endcap,0.8074,0.743,42,19,8,5,3.744,1.105,0.317,0.218,2.211
endcap,0.7054,0.8128,40,16,5,3,1.035,1.101,0.427,0.29,-1.301
endcap,0.5192,0.5368,40,20,11,6,2.928,0.766,0.332,0.291,-0.672
endcap,0.6995,0.795,53,20,8,2,12.376,1.385,0.159,0.165,0.401
endcap,0.7734,0.8013,46,22,4,5,4.829,1.275,0.24,0.234,1.299
endcap,0.7609,0.4494,33,23,4,2,8.664,2.38,0.262,0.185,-1.489
endcap,0.8908,0.8043,29,21,1,6,4.615,2.582,0.411,0.171,1.83
endcap,0.6134,0.7674,36,23,5,3,4.008,0.955,0.39,0.204,-1.555
endcap,0.8512,0.8028,43,9,4,3,14.289,1.875,0.348,0.162,1.491
endcap,0.6767,0.7166,32,19,3,3,4.141,0.27,0.297,0.189,0.016
endcap,0.9338,1.0,38,18,7,4,1.888,0.725,0.399,0.149,2.041
endcap,0.7788,0.6065,51,21,5,7,7.388,1.101,0.306,0.249,0.425
endcap,0.4333,0.4843,43,19,9,6,5.127,2.058,0.061,0.211,2.794
endcap,0.6775,0.706,40,23,8,6,4.831,2.352,0.397,0.325,-1.407
endcap,0.7313,0.6437,43,23,7,3,3.862,1.651,0.289,0.232,0.78
endcap,0.9597,0.9308,39,15,6,3,8.46,1.172,0.309,0.139,2.021
endcap,0.8896,0.8481,30,20,8,4,5.101,1.495,0.498,0.252,1.926
endcap,0.9425,1.0,41,23,9,4,6.696,1.188,0.301,0.329,1.183
endcap,0.8011,0.7894,49,20,4,5,2.032,1.753,0.316,0.184,-1.31
endcap,0.9819,0.9146,40,26,8,1,1.542,1.493,0.036,0.275,-0.481
endcap,0.7527,0.8947,36,13,5,4,1.488,1.6,0.417,0.203,2.782
endcap,1.0,0.8717,42,25,9,4,4.418,0.961,0.5,0.235,1.668
endcap,0.717,0.6205,33,17,7,1,3.567,2.416,0.163,0.142,-2.966
endcap,0.8783,0.9696,44,30,6,4,4.469,0.81,0.336,0.291,-0.628
endcap,0.6844,0.6804,36,16,11,4,5.498,1.547,0.332,0.303,1.585
endcap,0.6746,0.71,48,14,5,3,11.497,1.428,0.218,0.182,1.965
endcap,0.8245,0.7368,39,25,4,2,7.139,0.055,0.42,0.201,-0.27
endcap,0.844,0.8007,38,20,6,3,2.384,0.945,0.324,0.257,-1.12
endcap,0.7023,0.8653,45,14,3,5,4.204,1.137,0.228,0.118,-0.381
endcap,0.7525,0.7299,38,17,3,3,2.814,1.53,0.25,0.238,2.641
endcap,0.9513,0.9525,37,22,4,6,6.946,1.802,0.278,0.243,2.723
endcap,0.7429,0.6709,41,18,9,5,8.563,2.212,0.022,0.151,1.825
endcap,0.8806,0.8781,42,20,6,4,5.265,1.783,0.376,0.199,-0.552
endcap,0.9963,0.937,53,19,4,6,8.232,1.139,0.177,0.025,-2.029
endcap,0.2836,0.2078,38,12,3,1,3.085,0.802,0.281,0.224,-0.528
endcap,0.6838,0.718,44,17,3,1,4.739,1.74,0.111,0.126,-0.648
endcap,0.7984,0.6854,38,17,7,6,3.371,1.362,0.385,0.174,1.097
endcap,0.8312,0.7107,45,20,8,2,7.279,2.199,0.398,0.128,0.574
endcap,0.8285,0.5034,43,20,4,3,2.908,0.867,0.339,0.316,1.313
endcap,0.494,0.2624,37,19,5,0,0.342,0.584,0.329,0.084,-1.804
endcap,0.4569,0.5786,38,23,6,2,3.514,2.325,0.319,0.216,0.886
endcap,0.6992,0.6983,36,24,1,4,6.889,1.073,0.306,0.266,1.895
endcap,0.5118,0.6069,36,17,7,4,7.193,0.617,0.238,0.137,-2.784
endcap,0.7516,0.4583,44,19,8,6,2.182,1.505,0.334,0.34,1.591
endcap,0.7098,0.7663,41,17,3,1,10.64,0.367,0.177,0.184,2.655
endcap,0.9313,0.7984,47,20,7,4,1.579,1.572,0.455,0.194,1.006
endcap,0.7939,0.7316,43,19,9,1,19.699,1.535,0.3,0.172,-1.922
endcap,0.5685,0.4827,43,19,5,4,4.767,1.486,0.357,0.064,-2.367
endcap,0.4193,0.427,43,21,7,2,4.273,1.053,0.365,0.268,0.196
endcap,0.7419,0.8129,33,19,10,4,6.119,1.195,0.252,0.2,-1.994
endcap,0.4677,0.7126,43,17,10,2,4.891,1.172,0.386,0.121,-2.976
endcap,0.8037,0.8576,35,18,5,6,6.002,0.225,0.288,0.197,-0.05
endcap,0.825,0.6226,35,24,6,3,8.709,1.625,0.284,0.118,-2.667
endcap,0.7999,0.7079,39,25,7,5,5.044,2.115,0.431,0.229,-0.59
endcap,0.8071,0.8958,42,18,8,3,4.451,1.941,0.208,0.234,0.761
endcap,0.9799,1.0,47,22,3,4,6.528,1.614,0.245,0.15,-2.861
endcap,0.7695,0.9506,49,19,4,5,6.276,1.417,0.442,0.293,-2.243
endcap,0.5115,0.4389,30,22,5,4,0.788,1.766,0.388,0.32,-0.856
endcap,0.7265,0.9321,38,24,4,4,1.135,1.808,0.36,0.268,-1.709
endcap,0.8599,0.8024,33,20,11,2,2.59,1.439,0.188,0.256,-2.808
endcap,0.8676,0.8312,39,26,8,8,2.6,1.487,0.421,0.197,-1.042
endcap,0.7965,0.7752,28,18,2,6,6.674,1.429,0.239,0.242,0.746
endcap,0.7472,0.8653,39,17,9,4,14.423,1.065,0.414,0.183,1.433
endcap,0.6501,0.9322,43,19,5,4,3.247,0.585,0.344,0.222,-2.468
endcap,0.8122,0.9918,32,15,8,5,2.718,1.224,0.251,0.159,0.727
endcap,0.5724,0.4997,44,31,4,6,1.215,1.293,0.37,0.076,-1.689
endcap,0.7911,0.9075,48,15,5,3,6.492,1.237,0.254,0.171,-2.975
endcap,0.3908,0.3801,36,22,10,6,8.685,1.493,0.248,0.322,-0.971
endcap,0.9537,0.8632,33,19,7,2,3.678,2.247,0.118,0.239,-1.606
